,prod,rouge_1,rouge_2,rouge_l
82,B000KW2YEI,0.0337367066723574,0.0126482212181911,0.0337367066723574
83,B000L6GD04,0.0337909183584018,0.0089219329911556,0.0337909183584018
84,B000NJ2TIE,0.0397236610959727,0.0147039854029381,0.0397236610959727
85,B000OMG0KI,0.0334585179366318,0.0106637248433705,0.0334585179366318
86,B000PO30QM,0.0569105685527794,0.0197183096604648,0.0569105685527794
87,B000RNB720,0.0409356721136418,0.0127764126494648,0.0409356721136418
88,B000V1K7FG,0.0585305100171291,0.022334135965032,0.0585305100171291
89,B000VJJQUU,0.0450411429118325,0.0151684693235805,0.0450411429118325
90,B000VO1EA0,0.0958466444548785,0.0506891946869524,0.0958466444548785
91,B000VSM4MS,0.059459458882542,0.0204626332450681,0.059459458882542
92,B000W00X1Y,0.037282518275384,0.0125648728579669,0.037282518275384
93,B000WKW8EY,0.0956097551871695,0.0417981068387211,0.0956097551871695
94,B000WN4J9S,0.084348640241759,0.0359066423693639,0.084348640241759
95,B000WS1QC6,0.0776699021660854,0.0365058666475755,0.0776699021660854
96,B000XI6O2W,0.1584158401254779,0.0832678703436964,0.1584158401254779
97,B000XLZGNM,0.082166199025353,0.0286212911190519,0.082166199025353
98,B000XPO0IU,0.0487804873289708,0.0192118224649955,0.0487804873289708
99,B000Y30NAA,0.0738073800272376,0.035940803022923,0.0738073800272376
100,B000YID5OG,0.141384387493173,0.0721184796654129,0.141384387493173
101,B000Z38F4A,0.073345258685216,0.026885245630022,0.073345258685216
102,B000ZMYRJS,0.03664681594808,0.0144600088909825,0.03664681594808
103,B0010CZ8GS,0.0796536788888664,0.0325689594669188,0.0796536788888664
104,B0010K6TXQ,0.0561983465612458,0.0277834522246072,0.0561983465612458
105,B0010SHU18,0.0505181342226049,0.0211711709572924,0.0505181342226049
106,B00130M446,0.1081081070854638,0.043618161883263,0.1081081070854638
107,B0013MS0RE,0.1232492985388273,0.0526014860299293,0.1232492985388273
108,B0013V1BYY,0.1417565472191186,0.0739666417688302,0.1417565472191186
109,B00154OJOI,0.0581973024867714,0.0235973992323716,0.0581973024867714
110,B0015RIN6U,0.0417963535258534,0.0134044588930922,0.0417963535258534
111,B001677QO4,0.1373844108737647,0.0690072632449917,0.1373844108737647
112,B00169KU7C,0.0386888765478337,0.0145580587707138,0.0386888765478337
113,B0016ML1C2,0.0603301075537706,0.0225019067150514,0.0603301075537706
114,B0016ZZKJO,0.0392506686606914,0.0135583440079636,0.0392506686606914
115,B00178JDCK,0.0700836813223683,0.0274704308548059,0.0700836813223683
116,B0017H4EBG,0.0503323831750599,0.0190046704511536,0.0503323831750599
117,B00186HCX8,0.048752833991476,0.0159151191943299,0.048752833991476
118,B0018TIADQ,0.0476718398894118,0.0174799706934432,0.0476718398894118
119,B001BDTNBM,0.0391807654217451,0.012318642081345,0.0391807654217451
120,B001JI2KHS,0.0606936410164159,0.0259875257158523,0.0606936410164159
121,B001PGXHXA,0.0509943901200903,0.0184225674628368,0.0509943901200903
122,B001PGXKC8,0.0440382214222435,0.0129136398971552,0.0440382214222435
123,B001W99HE8,0.0426914148954237,0.0153211548244367,0.0426914148954237
124,B0026RB0G8,0.0707070700093669,0.0267882584877984,0.0707070700093669
125,B0027V760M,0.0250284411413839,0.008106543020964,0.0250284411413839
126,B002B55TRG,0.0469644898048427,0.0162601624366271,0.0469644898048427
127,B002EWV8IU,0.0532030396558466,0.0202749138852871,0.0532030396558466
128,B002UAF1PW,0.0103415102386299,0.0024973242699473,0.0103415102386299
129,B002X8Y4SQ,0.0705445537748826,0.0257742670415771,0.0705445537748826
130,B0037M62KA,0.0419134392251846,0.0143065305190499,0.0419134392251846
131,B003B01QSG,0.0467479670231219,0.0144122502638502,0.0467479670231219
132,B004TP4IZU,0.0982318261779134,0.0458965378486759,0.0982318261779134
133,B004XNK7AI,0.0224561401288371,0.0057206419250598,0.0224561401288371
134,B004Z17008,0.0428571424377551,0.0151653016330302,0.0428571424377551
135,B0051WAJ5S,0.0380952377215419,0.0113134968827193,0.0380952377215419
136,B0055V7UR0,0.0849492143297106,0.0341721027957391,0.0849492143297106
137,B005BSOVRY,0.0354409984436544,0.0097703955868827,0.0354409984436544
138,B005CX4GLE,0.0485074622132574,0.016199707710823,0.0485074622132574
139,B005FKF1PY,0.0194017783042265,0.0052190632634242,0.0194017783042265
140,B005FKF3P2,0.07900851976785,0.0294511375843099,0.07900851976785
141,B005MR6IHK,0.0345394733368444,0.0105683418324813,0.0345394733368444
142,B005OZE9SA,0.0293271992509939,0.0091617776119581,0.0293271992509939
143,B005PGGU9O,0.0973724874817192,0.0445757245859008,0.0973724874817192
144,B005PNY6V6,0.0463282400600169,0.0153801507355525,0.0463282400600169
145,B005VLWHP4,0.0785388120308417,0.0331865895756626,0.0785388120308417
146,B00646MZHK,0.0243044449150098,0.0068717276785851,0.0243044449150098
147,B006MPUTBC,0.0413971535402633,0.0121789778933835,0.0413971535402633
148,B006WPGZAG,0.0650176672154827,0.0227634871367724,0.0650176672154827
149,B0078YFA1A,0.0323285274233121,0.010870971808537,0.0323285274233121
150,B00923G9Q0,0.0436730118908356,0.0137520905345765,0.0436730118908356
151,B009A3JEZK,0.0472906399229828,0.01597337753555,0.0472906399229828
152,B009ZX8ZJG,0.0599054119155831,0.0210526313671446,0.0599054119155831
153,B00A270MZO,0.040510787802129,0.0147955871264561,0.040510787802129
154,B00ACFAULC,0.1032078093419622,0.0475799831234213,0.1032078093419622
155,B00AZUAORE,0.0289676422414837,0.0105227425956157,0.0289676422414837
156,B00B5LDMH6,0.0537704912800301,0.0189010987095626,0.0537704912800301
157,B00B9060X6,0.0236359062285916,0.0066943365205356,0.0236359062285916
158,B00BHJNC4E,0.0565217385811909,0.0234648025541655,0.0565217385811909
159,B00BKXN9LS,0.0994350273036739,0.044717228848227,0.0994350273036739
160,B00BL6JDUA,0.097105507946307,0.0350645050945245,0.097105507946307
161,B00BU9KCXK,0.0441676099871038,0.0165517239636153,0.0441676099871038
162,B00DALF966,0.0652009091493831,0.0265120129836532,0.0652009091493831
163,B00DSSOVJW,0.1054091529543072,0.0538922150444619,0.1054091529543072
164,B00DY1F2CS,0.0339414506633757,0.0111189968092831,0.0339414506633757
165,B00EK1OTZC,0.0314100372463122,0.0108085636006672,0.0314100372463122
166,B00F0W9PAO,0.0414031048274325,0.0145784080351897,0.0414031048274325
167,B00GRRN2RI,0.0316981128955898,0.0105344012954555,0.0316981128955898
168,B00I362NXU,0.0511140230930107,0.0225324514011316,0.0511140230930107
169,B00IFHCOAE,0.0192686663255677,0.004406866462847,0.0192686663255677
170,B00IFOTSJW,0.0209488599242363,0.005166553309018,0.0205380979607942
171,B00IOSJ72M,0.0255504210578985,0.0081132674947875,0.0255504210578985
172,B00IZCSX9U,0.0331622578657434,0.0103974120893395,0.0331622578657434
173,B00J4TBMVO,0.0232134726881745,0.0058975684854424,0.0232134726881745
174,B00JBIVXGC,0.0585074621073735,0.0212849820403639,0.0585074621073735
175,B00JOP0P1G,0.0962655592496548,0.0419664264476548,0.0962655592496548
